path_id,factor_name,factor_value,calculation_status,stability,spectral_abscissa_per_s,rightmost_real_per_s,rightmost_imag_per_s,extra_real_per_s,extra_imag_per_s,extra_mode_status,extra_mode_is_rightmost,extra_right_mac,extra_left_mac,extra_normalized_distance,extra_condition_number,extra_right_residual,extra_left_residual,synchronous_real_per_s,synchronous_imag_per_s,algebraic_residual_inf,closed_rhs_residual_inf,active_power_balance_abs_pu
current-pi-boundary,current_pi,1.681792830507429,valid,stable,-0.6292801238854473,-0.6292801238854473,49.88884012805551,-0.6292801238854473,49.88884012805551,matched,True,0.9980064116246762,0.9933536941095383,0.2118549964049813,54.02699837761335,7.080993756355224e-16,1.439117995599358e-17,-1.1561497203445135,14.708924593066424,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,2.0,valid,stable,-1.1556530857440426,-1.1556530857440426,14.655037741780264,-3.1328514357305295,55.83225776418505,matched,False,0.9975709864077201,0.9899920088349429,0.22119369199290762,54.02699837761335,4.11805928415119e-16,4.284281295970762e-17,-1.1556530857440426,14.655037741780264,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.5,valid,stable,-1.1598131007162582,-1.1598131007162582,14.667546374395743,-5.525100523803368,46.54277434142847,matched,False,0.9965751153368696,0.9921511771925202,0.22005633293427762,72.22644512647318,5.391713345684566e-16,1.439117995599358e-17,-1.1598131007162582,14.667546374395743,7.19910242530375e-17,2.2382096176443156e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.5946035575013605,valid,stable,-1.1594395809779958,-1.1594395809779958,14.719789920262775,-2.4271762529170893,44.13822790442593,matched,False,0.9943250587944324,0.9837432453824188,0.29794984872504093,66.80711003360531,3.7923116264853806e-16,2.2019226532063058e-17,-1.1594395809779958,14.719789920262775,7.19910242530375e-17,4.689582056016661e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6484197773255048,valid,stable,-1.0188856345005322,-1.0188856345005322,42.84612954273242,-1.0188856345005322,42.84612954273242,matched,True,0.9960273257030938,0.9881997897244625,0.245659670254517,64.33107014325157,9.194030770956139e-16,1.491914217025665e-17,-1.1585296188082266,14.747922921068128,7.19910242530375e-17,5.684341886080802e-14,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6771277734684464,valid,stable,-0.350918249169867,-0.350918249169867,42.18275234734813,-0.350918249169867,42.18275234734813,matched,True,0.9967656296570213,0.9902283628112344,0.21983989167632417,63.14942059888081,7.6002041845552315e-16,1.439117995599358e-17,-1.157834125173791,14.762423247490148,7.19910242530375e-17,3.232969447708456e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.691954940981916,valid,stable,-0.02602517997676035,-0.02602517997676035,41.847352924002884,-0.02602517997676035,41.847352924002884,matched,True,0.9971068220901271,0.9911873440304388,0.20701914153270373,62.57233895327737,6.852226017147521e-16,1.5364645364552756e-17,-1.1574173243146717,14.769768877585378,7.19910242530375e-17,4.014566457044566e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6928923461049068,valid,stable,-0.005920703927146498,-0.005920703927146498,41.82631421773093,-0.005920703927146498,41.82631421773093,matched,True,0.9971275289660901,0.9912460011267822,0.20621988883009046,62.53657180453666,3.985466382754061e-16,2.591317462493197e-17,-1.1573896518597546,14.77022994276953,7.19910242530375e-17,1.8474111129762605e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931268957437052,valid,stable,-0.000898285721019576,-0.000898285721019576,41.821053177249524,-0.000898285721019576,41.821053177249524,matched,True,0.9971326943359591,0.9912606415219902,0.2060201136709576,62.52763551505433,3.2008075430739825e-16,2.4599734966145945e-17,-1.1573827033110982,14.770345244114626,7.19910242530375e-17,9.237055564881302e-14,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931562200306014,valid,stable,-0.0002705916202732084,-0.0002705916202732084,41.820395510504014,-0.0002705916202732084,41.820395510504014,matched,True,0.9971333396897729,0.9912624708978145,0.20599514295036728,62.52651863897188,7.375788705081217e-16,1.439117995599358e-17,-1.1573818338387456,14.770359657757922,7.19910242530375e-17,5.684341886080802e-14,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931635512961718,valid,stable,-0.00011366527457568054,-0.00011366527457568054,41.820231089957,-0.00011366527457568054,41.820231089957,matched,True,0.9971335010139344,0.9912629282191445,0.20598890014307414,62.52623941615479,6.426037069687999e-16,2.062979601345679e-17,-1.1573816164533626,14.770363261206104,7.19910242530375e-17,3.019806626980426e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931672169580345,valid,stable,-3.5205393392523376e-05,-3.5205393392523376e-05,41.82014888060519,-3.5205393392523376e-05,41.82014888060519,matched,True,0.9971335816759983,0.9912631568764988,0.2059857788160637,62.526099809754285,1.192171177459292e-15,1.439117995599358e-17,-1.1573815077907168,14.770365062940332,7.19910242530375e-17,1.0658141036401503e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931690497962353,valid,unstable,4.023444188483438e-06,4.023444188483438e-06,41.82010777613877,4.023444188483438e-06,41.82010777613877,matched,True,0.9971336220066699,0.9912632712031989,0.20598421817601384,62.52603000778174,4.293414629389403e-16,1.861142840176405e-17,-1.1573814533954505,14.770365963798138,7.19910242530375e-17,3.126388037344441e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931708826392823,valid,unstable,4.325198539056885e-05,4.325198539056885e-05,41.8200666717008,4.325198539056885e-05,41.8200666717008,matched,True,0.997133662337754,0.9912633855304367,0.2059826575417315,62.525960206588046,4.4023740166574597e-16,1.439117995599358e-17,-1.157381399078829,14.770366864668512,7.19910242530375e-17,5.684341886080802e-14,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6931855455581272,valid,unstable,0.00035708854332572315,0.00035708854332572315,41.81973783156888,0.00035708854332572315,41.81973783156888,matched,True,0.9971339849685031,0.9912643001260026,0.2059701722313813,62.52540178453342,5.433173698352353e-16,2.1135143862473796e-17,-1.1573809642524149,14.770374071632661,7.19910242530375e-17,3.765876499528531e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6932442003352779,valid,unstable,0.0016123697901164746,0.0016123697901164746,41.8184224521817,0.0016123697901164746,41.8184224521817,matched,True,0.9971352753171964,0.9912679581320171,0.20592023175827334,62.52316819201738,3.127219264985656e-16,1.7549147581696875e-17,-1.1573792243832124,14.770402900018444,7.19910242530375e-17,2.4158453015843406e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,0.6933615247794451,valid,unstable,0.004122654225978906,0.004122654225978906,41.81579159190026,0.004122654225978906,41.81579159190026,matched,True,0.9971378551651363,0.9912752723516057,0.2058203536857413,62.51870142042525,5.184681574587753e-16,1.4573165186457523e-17,-1.157375742552007,14.770460559438243,7.19910242530375e-17,2.8066438062523957e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6938310211492645,valid,unstable,0.014160088618534239,0.014160088618534239,41.80526679313111,0.014160088618534239,41.80526679313111,matched,True,0.9971481632071565,0.9913045052928675,0.20542087953554578,62.500839830768925,5.55684901149974e-16,1.439117995599358e-17,-1.1573617843599164,14.770691231955144,7.19910242530375e-17,9.947598300641403e-14,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6957121878859631,valid,unstable,0.054250610232933205,0.054250610232933205,41.76314596226879,0.054250610232933205,41.76314596226879,matched,True,0.9971892138056577,0.9914210531956474,0.2038235935199333,62.42948131506235,4.2088124480699554e-16,3.0846216768607515e-17,-1.1573054612012914,14.771614477505194,7.19910242530375e-17,1.0302869668521453e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.6994898362691556,valid,unstable,0.13414745965747343,0.13414745965747343,41.67880153241527,0.13414745965747343,41.67880153241527,matched,True,0.9972704435344633,0.9916522957842555,0.2006319645299945,62.28718514600202,7.186963461273997e-16,2.1608729910910575e-17,-1.157190442552848,14.773463603415827,7.19910242530375e-17,1.8118839761882555e-13,2.6020852139652106e-17
converter-side-reactance-boundary,converter_side_reactance,0.7071067811865476,valid,unstable,0.2928045621648181,0.2928045621648181,41.50971095625375,0.2928045621648181,41.50971095625375,matched,True,0.9974294175603406,0.9921072754999514,0.19426058852217273,62.0042698090988,5.088221706312932e-16,1.439117995599358e-17,-1.1569507542180193,14.777172116809117,7.19910242530375e-17,1.9539925233402755e-13,8.500145032286355e-17
converter-side-reactance-boundary,converter_side_reactance,1.0,valid,unstable,4.5864079704820355,4.5864079704820355,35.934112413708704,4.5864079704820355,35.934112413708704,matched,True,1.0,1.0,0.0,54.02699837761335,2.2984932684726863e-16,1.439117995599358e-17,-1.1398439405460405,14.89752800345711,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
grid-side-reactance-boundary,grid_side_reactance,1.0,valid,unstable,4.5864079704820355,4.5864079704820355,35.934112413708704,4.5864079704820355,35.934112413708704,matched,True,1.0,1.0,0.0,54.02699837761335,2.2984932684726863e-16,1.439117995599358e-17,-1.1398439405460405,14.89752800345711,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
grid-side-reactance-boundary,grid_side_reactance,1.414213562373095,valid,unstable,2.7805188251844415,2.7805188251844415,39.17276316570476,2.7805188251844415,39.17276316570476,matched,True,0.9976537571535404,0.9970184373277876,0.10236158603383241,54.02699837761335,4.185751728773298e-16,2.6911716646755763e-17,-1.6805453286396088,13.555191474647941,1.0148132334464322e-16,1.1013412404281553e-13,1.2533377113932431e-16
grid-side-reactance-boundary,grid_side_reactance,1.681792830507429,valid,unstable,1.525977051613654,1.525977051613654,40.95691590727588,1.525977051613654,40.95691590727588,matched,True,0.9941926300660683,0.9933117495268213,0.16236392152999424,54.02699837761335,4.925418684996184e-16,1.439117995599358e-17,-1.9450151702114913,12.840392916312515,1.1275702593849246e-17,3.7125857943465235e-13,1.231653667943533e-16
grid-side-reactance-boundary,grid_side_reactance,1.8340080864093424,valid,unstable,0.7899553056551105,0.7899553056551105,41.879479909067776,0.7899553056551105,41.879479909067776,matched,True,0.991686954467067,0.9909251436553334,0.19472705993626593,54.02699837761335,5.684093090442488e-16,2.0988257055926875e-17,-2.0737692328108333,12.475095168402179,8.326672684688674e-17,2.842170943040401e-14,8.326672684688674e-17
grid-side-reactance-boundary,grid_side_reactance,1.9152065613971472,valid,unstable,0.39199976721243246,0.39199976721243246,42.34628936048596,0.39199976721243246,42.34628936048596,matched,True,0.9902069789722853,0.9896028132664815,0.21151286163816688,54.02699837761335,6.303788237207615e-16,2.0646409811414326e-17,-2.1371279528432137,12.290859391376678,1.1882855810441129e-16,1.2079226507921703e-13,1.734723475976807e-18
grid-side-reactance-boundary,grid_side_reactance,1.9571441241754004,valid,unstable,0.18518875172248883,0.18518875172248883,42.58075669445337,0.18518875172248883,42.58075669445337,matched,True,0.9894054417902514,0.9889100122021744,0.22005801882734152,54.02699837761335,4.022581708438734e-16,1.439117995599358e-17,-2.1685405720752,12.198390960536559,1.1102230246251565e-16,2.540190280342358e-13,5.637851296924623e-18
grid-side-reactance-boundary,grid_side_reactance,1.9784560263879511,valid,unstable,0.0797817062998405,0.0797817062998405,42.6982121798553,0.0797817062998405,42.6982121798553,matched,True,0.9889886498783671,0.9885557849037105,0.22436877307582156,54.02699837761335,6.521500360880486e-16,2.5455956151826112e-17,-2.184179038823856,12.152074654709482,5.551115123125783e-17,1.438849039914203e-13,5.2475385148298415e-17
grid-side-reactance-boundary,grid_side_reactance,1.9891988469672666,valid,unstable,0.026572419207829157,0.026572419207829157,42.756989644482026,0.026572419207829157,42.756989644482026,matched,True,0.9887761659820552,0.9883767250930503,0.22653370550566834,54.02699837761335,2.2984932684726863e-16,1.439117995599358e-17,-2.191981188109347,12.128896655767358,1.205632815803881e-16,1.1901590823981678e-13,7.24247051220317e-17
grid-side-reactance-boundary,grid_side_reactance,1.9918936542146117,valid,unstable,0.013217148404478074,0.013217148404478074,42.77168889987623,0.013217148404478074,42.77168889987623,matched,True,0.9887226151385301,0.988331757947979,0.22707593437758436,54.02699837761335,3.082658759929262e-16,2.234287123016635e-17,-2.1939299401122527,12.12310012108392,5.724587470723463e-17,3.907985046680551e-14,2.168404344971009e-18
