frequency_Hz,normalized_voltage_margin,normalized_angle_schur_margin,normalized_angle_pivot_margin,normalized_voltage_schur_margin,normalized_total_sigma_min,relative_factorization_residual
0.00543710454646936,0.988943211651139,0.162517577878049,0.169654693286513,0.947339871966037,0.160720655416482,5.72847809535208e-18
0.0054811215698468,0.988943212573074,0.162519039373135,0.169656025831344,0.947340951282992,0.160722100901958,1.83309648622639e-16
0.00552549494067543,0.988943213509989,0.162520524613668,0.169657380028113,0.94734204810977,0.16072356987277,1.83397455413349e-16
0.00557022754382788,0.988943214462129,0.162522033985219,0.169658756228447,0.947343162729832,0.160725062710266,1.83395750149298e-16
0.00561532228753178,0.98894321542974,0.162523567879615,0.169660154789682,0.947344295431206,0.160726579801981,1.83394017212158e-16
0.00566078210355879,0.988943216413075,0.162525126695035,0.169661576074949,0.947345446506566,0.16072812154173,0
0.00570660994741527,0.988943217412387,0.162526710836112,0.169663020453268,0.947346616253298,0.160729688329718,5.72815581013379e-18
0.00575280879853436,0.988943218427937,0.162528320714048,0.169664488299649,0.947347804973582,0.160731280572639,1.8329916813658e-16
0.00579938166046975,0.988943219459988,0.162529956746707,0.169665979995182,0.947349012974465,0.160732898683781,5.72804127666377e-18
0.00584633156109091,0.988943220508809,0.162531619358731,0.169667495927139,0.947350240567941,0.160734543083135,0
0.00589366155277994,0.988943221574671,0.162533308981646,0.169669036489073,0.947351488071028,0.160736214197501,1.83383012838418e-16
0.00594137471263004,0.988943222657852,0.162535026053977,0.169670602080922,0.947352755805847,0.160737912460598,5.72786241293646e-18
0.00598947414264556,0.988943223758632,0.162536771021357,0.169672193109107,0.947354044099709,0.16073963831318,5.72780084667586e-18
0.00603796296994364,0.988943224877299,0.162538544336643,0.169673809986644,0.947355353285192,0.160741392203141,1.83287625010965e-16
0.00608684434695757,0.988943226014141,0.162540346460034,0.169675453133243,0.947356683700224,0.160743174585642,0
0.00613612145164168,0.988943227169453,0.162542177859191,0.169677122975425,0.947358035688176,0.16074498592322,1.83372994949717e-16
0.00618579748767801,0.988943228343537,0.162544039009353,0.169678819946622,0.94735940959794,0.160746826685907,0
0.00623587568468455,0.988943229536697,0.162545930393464,0.1696805444873,0.947360805784022,0.16074869735136,5.72747770568722e-18
0.0062863592984252,0.988943230749243,0.162547852502295,0.16968229704506,0.947362224606631,0.160750598404971,1.83366585698983e-16
0.00633725161102152,0.988943231981488,0.162549805834572,0.169684078074767,0.947363666431765,0.160752530340005,5.72734099178404e-18
0.00638855593116599,0.988943233233754,0.162551790897104,0.169685888038658,0.947365131631311,0.160754493657719,5.72727096727309e-18
0.00644027559433723,0.988943234506365,0.16255380820491,0.169687727406461,0.947366620583132,0.160756488867491,5.72719980703782e-18
0.00649241396301678,0.988943235799652,0.16255585828136,0.169689596655526,0.947368133671164,0.160758516486958,0
0.00654497442690774,0.988943237113951,0.162557941658302,0.169691496270934,0.947369671285514,0.160760577042142,5.72705400559276e-18
0.00659796040315516,0.988943238449601,0.162560058876202,0.169693426745634,0.947371233822554,0.160762671067589,0
0.00665137533656814,0.988943239806951,0.162562210484283,0.169695388580564,0.947372821685028,0.160764799106506,5.72690343685808e-18
0.00670522269984386,0.988943241186352,0.162564397040667,0.169697382284781,0.947374435282142,0.160766961710903,1.83258442123694e-16
0.00675950599379332,0.988943242588163,0.162566619112518,0.169699408375594,0.947376075029678,0.160769159441728,5.72674794535576e-18
