case_name,frequency_Hz,normalized_separation_margin,normalized_lower_bound,normalized_upper_bound,optimal_rotation_rad,normalized_H_contribution,normalized_G_contribution,normalized_commutator,normalized_eigenvalue_gap,critical_direction_d_magnitude,critical_direction_q_magnitude,critical_direction_q_relative_phase_rad,classification_status,classification_is_certified,direction_resolved,objective_envelope_resolved,attribution_status,overall_numerical_status
unstable,0.279241283895634,-0.206944835266663,-0.206944835266663,-0.20476618905112,-1.43403066008068,-0.0038468004066826,-0.20309803485998,0.35923792779093,0.428855565240508,0.51625651887396,0.856434006050752,-2.45682260506332,non-sectorial,1,1,1,resolved,resolved
unstable,0.293235638417463,-0.212860127947158,-0.212860127947158,-0.210682452654451,-1.41549110564943,-0.0050929776597733,-0.207767150287385,0.371337993711322,0.442039050698994,0.499661231542657,0.866220903519001,-2.42706307546239,non-sectorial,1,1,1,resolved,resolved
unstable,0.307931328915658,-0.218328026946193,-0.218328026946193,-0.216147947104102,-1.39511762707471,-0.00666922297762894,-0.211658803968564,0.382728362943883,0.454464935053592,0.482043555050544,0.876147254195454,-2.39373137065442,non-sectorial,1,1,1,resolved,resolved
unstable,0.323363503288679,-0.223254456082929,-0.223254456082929,-0.221075398456931,-1.37294257401111,-0.00862610129442059,-0.214628354788509,0.393238068327706,0.465952442082411,0.463526371915271,0.886083123944399,-2.35578598520852,non-sectorial,1,1,1,resolved,resolved
unstable,0.339569070894269,-0.227556079963125,-0.227556079963125,-0.22537513405671,-1.34907165817333,-0.0110049435514503,-0.216551136411675,0.402717658743229,0.476339802267592,0.444329773440609,0.895863300082226,-2.31192467950262,non-sectorial,1,1,1,resolved,resolved
unstable,0.356586790826106,-0.231170468412919,-0.231170468412919,-0.228991559636224,-1.3236944737378,-0.0138301593136152,-0.217340309099303,0.411056866668643,0.485503747204083,0.424805323190596,0.905284727248247,-2.26057166429478,non-sectorial,1,1,1,resolved,resolved
unstable,0.374457364614496,-0.234067761684133,-0.234067761684133,-0.231887541878234,-1.29708839304532,-0.0171018847561134,-0.216965876928019,0.418204204802144,0.493382099095893,0.405475091621745,0.914106093445579,-2.19991862360474,non-sectorial,1,1,1,resolved,resolved
unstable,0.393223533572821,-0.236262582532556,-0.236262582532556,-0.234080934625577,-1.26961239773447,-0.0207915411764063,-0.21547104135615,0.424186481974154,0.499997074613499,0.387068824269168,0.922050825756847,-2.12807474460214,non-sectorial,1,1,1,resolved,resolved
unstable,0.412930181022563,-0.237824270847939,-0.237824270847939,-0.235646007661828,-1.24169000810415,-0.0248423095540057,-0.212981961293933,0.42912525774978,0.505475552978696,0.370546354993142,0.928813974271111,-2.04340217154009,non-sectorial,1,1,1,resolved,resolved
unstable,0.433624439641402,-0.238883023777024,-0.238883023777024,-0.236701949068139,-1.21378216784615,-0.0291759842760917,-0.209707039500932,0.433246424077554,0.510061534566283,0.357079055644797,0.93407416623083,-1.9451016310685,non-sectorial,1,1,1,resolved,resolved
unstable,0.455355804191134,-0.239629443674839,-0.239629443674839,-0.237447992953765,-1.18635404549099,-0.0337054730951017,-0.205923970579737,0.436878749293162,0.514115801603232,0.347953518976673,0.93751178586285,-1.83400166620542,non-sectorial,1,1,1,resolved,resolved
unstable,0.478176249895018,-0.240305535076952,-0.240305535076952,-0.238124478333395,-1.15984158506685,-0.0383498955636087,-0.201955639513344,0.440437787226111,0.518098841622347,0.344368609567419,0.938834522556879,-1.71324647009966,non-sectorial,1,1,1,resolved,resolved
unstable,0.502140356747681,-0.241186472583138,-0.241186472583138,-0.239004834945488,-1.13462355384106,-0.0430479302124885,-0.198138542370649,0.444393474277064,0.522535656711515,0.347147857845512,0.937810409834137,-1.58831472119866,non-sectorial,1,1,1,resolved,resolved
unstable,0.527305440054887,-0.242554446543436,-0.242554446543436,-0.240375228368138,-1.1110034131885,-0.0477650811847957,-0.19478936535864,0.449223161879367,0.527965050042195,0.356473661263041,0.934305372362657,-1.46595982894306,non-sectorial,1,1,1,resolved,resolved
unstable,0.553731687515399,-0.244668250451266,-0.244668250451266,-0.242488923408199,-1.08920216123769,-0.0524929345530674,-0.192175315898198,0.455356235219717,0.534880653136491,0.37178704729172,0.928318044350159,-1.35242983857392,non-sectorial,1,1,1,resolved,resolved
unstable,0.58148230317278,-0.247734248393017,-0.247734248393017,-0.245552689733402,-1.06936131619167,-0.0572408489960124,-0.190493399397005,0.463120391053587,0.543674797211911,0.391916592910584,0.92000075228304,-1.25198974226913,non-sectorial,1,1,1,resolved,resolved
unstable,0.610623658581427,-0.251884914250811,-0.251884914250811,-0.24970325316895,-1.05155300596895,-0.0620235345022954,-0.189861379748515,0.472701051303396,0.554597320527137,0.415361374917213,0.909656489135807,-1.16647564514006,non-sectorial,1,1,1,resolved,resolved
unstable,0.641225451548396,-0.257169545056571,-0.257169545056571,-0.254990083959217,-1.03579412910952,-0.0668486025104955,-0.190320942546076,0.484122847516533,0.567738179753631,0.44059047215658,0.89770821308755,-1.09575441937669,non-sectorial,1,1,1,resolved,resolved
unstable,0.673360872830666,-0.263558348307323,-0.263558348307323,-0.26137748067326,-1.0220618031347,-0.0717076025300578,-0.191850745777265,0.497256123841597,0.583036025920099,0.466261518191843,0.884646933331845,-1.03851404565594,non-sectorial,1,1,1,resolved,resolved
unstable,0.707106781186547,-0.270957348565653,-0.270957348565653,-0.26877835608471,-1.01030830309914,-0.0765720440739724,-0.194385304491681,0.51184451943153,0.600307605720797,0.491331527941531,0.870972634271962,-0.992947566588415,non-sectorial,1,1,1,resolved,resolved
unstable,0.742543887199899,-0.279229146082172,-0.279229146082172,-0.277048504070795,-1.00047452844797,-0.0813939509118112,-0.197835195170361,0.527544941686883,0.619288240385838,0.515078542353602,0.857142984108771,-0.957189052154343,non-sectorial,1,1,1,resolved,resolved
unstable,0.779756946316818,-0.288214281101016,-0.288214281101016,-0.286034993609092,-0.992501893238566,-0.0861091252143713,-0.202105155886645,0.543970193561474,0.639673200282763,0.537067349225484,0.843539366239603,-0.929534801988335,non-sectorial,1,1,1,resolved,resolved
unstable,0.81883496155648,-0.297749367102653,-0.297749367102653,-0.295567734305387,-0.986342883868197,-0.0906411713032991,-0.207108195799354,0.560726610342633,0.661152610568198,0.557089734406911,0.830452303156802,-0.908527383349986,non-sectorial,1,1,1,resolved,resolved
unstable,0.859871396380969,-0.307680171865518,-0.307680171865518,-0.305498534610211,-0.98197114788244,-0.0949045230106319,-0.212775648854886,0.577442526428192,0.683436470923474,0.575100674780568,0.818082644887994,-0.892967407596882,non-sectorial,1,1,1,resolved,resolved
unstable,0.902964398233205,-0.317869526083212,-0.317869526083212,-0.315689604088041,-0.979392074660205,-0.0988055178860982,-0.219064008197114,0.593786590037638,0.706269663623353,0.591162265365509,0.806552649247351,-0.881893200105782,non-sectorial,1,1,1,resolved,resolved
unstable,0.94821703327763,-0.328200935936479,-0.328200935936479,-0.326019900259607,-0.97865570471485,-0.102240680823196,-0.225960255113282,0.609477054340399,0.729438739864642,0.60539997353867,0.795921398153975,-0.874550771622422,non-sectorial,1,1,1,resolved,resolved
unstable,0.995737532905055,-0.33857911975907,-0.33857911975907,-0.336398669277776,-0.979874288231625,-0.105091721683451,-0.233487398075619,0.624284138251734,0.752772917063789,0.617971292199887,0.786200662691658,-0.870364594408089,non-sectorial,1,1,1,resolved,resolved
unstable,1.04563955259127,-0.348928616451772,-0.348928616451772,-0.346747643719122,-0.983248736414648,-0.107216121906509,-0.241712494545263,0.638027690879316,0.776141583871397,0.629044843864775,0.777369014308611,-0.868914683534206,non-sectorial,1,1,1,resolved,resolved
unstable,1.09804244372852,-0.359191354986166,-0.359191354986166,-0.357010192849077,-0.98911104885039,-0.108431406911348,-0.250759948074818,0.65057208994032,0.799450130615149,0.63878735926581,0.769383330754061,-0.869922635485869,non-sectorial,1,1,1,resolved,resolved
unstable,1.15307153907997,-0.369323778623242,-0.369323778623242,-0.367142456186831,-0.997997405849341,-0.108488569277007,-0.260835209346235,0.661819841651569,0.822635450943436,0.647356222485527,0.762187589251668,-0.873250876667279,non-sectorial,1,1,1,resolved,resolved
unstable,1.2108584525399,-0.379293849000749,-0.379293849000749,-0.377112647010461,-1.01078081530912,-0.107026381532963,-0.272267467467786,0.671704892500561,0.845662093080978,0.654895633236065,0.755719332535786,-0.878920436440886,non-sectorial,1,1,1,resolved,resolved
unstable,1.27154139391661,-0.389078013975219,-0.389078013975219,-0.386896466082697,-1.02893019171474,-0.103488256938394,-0.285589757036825,0.680186284812278,0.868519981708829,0.661535012912392,0.749914279562005,-0.887161351619836,non-sectorial,1,1,1,resolved,resolved
unstable,1.33526549949084,-0.39865794507828,-0.39865794507828,-0.396476389104467,-1.0550644256375,-0.0969609117702549,-0.301697033308025,0.687242506129417,0.891225050708571,0.66738867253059,0.744709580828565,-0.898529491593297,non-sectorial,1,1,1,resolved,resolved
unstable,1.40218317914034,-0.408016335274105,-0.408016335274105,-0.405834769827546,-1.09428315650602,-0.0858428082172578,-0.322173527056847,0.692866688515902,0.913825484389177,0.672555933585744,0.74004629328077,-0.914174059612731,non-sectorial,1,1,1,resolved,resolved
unstable,1.47245448086079,-0.417129595406961,-0.417129595406961,-0.41494818286534,-1.1579439832492,-0.067149696546963,-0.349979898859999,0.697062689844285,0.936420548298042,0.677121112201593,0.735871591659087,-0.936512749194289,non-sectorial,1,1,1,resolved,resolved
unstable,1.54624747355496,-0.425949769974375,-0.425949769974375,-0.423768174088763,-1.27745606009281,-0.0356130379298805,-0.390336732044494,0.699842015961597,0.959212029070429,0.681152997907964,0.732141102138784,-0.971244354127194,non-sectorial,1,1,1,resolved,resolved
unstable,1.62373864900557,-0.434338855037328,-0.434338855037328,-0.432157350278598,-1.58144671874451,-4.92655369513516e-05,-0.434289589500376,0.701221504136579,0.982644714824587,0.684708983603588,0.728816580335917,-1.03530712445387,non-sectorial,1,1,1,resolved,resolved
unstable,1.70511334399327,-0.441649175459408,-0.441649175459408,-0.439467541520898,-2.90043838931498,-0.416458948205387,-0.025190227254021,0.701221671897762,1.00725285109587,0.687992165761243,0.72571811321694,-1.21058555014893,non-sectorial,1,1,1,resolved,resolved
unstable,1.79056618356931,-0.442460054276157,-0.442460054276157,-0.440278489937241,1.75182991477809,-0.0143430922547042,-0.428116962021452,0.699865632309398,1.00386106174147,0.692873687776457,0.721058980102913,-1.78125961348535,non-sectorial,1,1,1,resolved,resolved
unstable,1.8803015465432,-0.433988497606772,-0.433988497606772,-0.431806912688702,1.25790025802888,-0.0411205436891638,-0.392867953917608,0.697178480799712,0.973192896291532,0.693415574343831,0.720537883290958,-2.04287269729437,non-sectorial,1,1,1,resolved,resolved
unstable,1.9745340542984,-0.422905696284837,-0.422905696284837,-0.420724035269019,1.06461128352763,-0.0994140980551649,-0.323491598229672,0.693187065919788,0.946393546309189,0.691453327889615,0.722421134346426,-2.14929418569967,non-sectorial,1,1,1,resolved,resolved
unstable,2.07348908410554,-0.41089857214119,-0.41089857214119,-0.408716927729112,0.959524729943105,-0.135338416185154,-0.275560155956035,0.687920064498545,0.921650843588777,0.68866780451812,0.725076999373303,-2.20930262322731,non-sectorial,1,1,1,resolved,resolved
unstable,2.17740330816047,-0.398417295922081,-0.398417295922081,-0.396236038111279,0.89188719705459,-0.157101596768681,-0.241315699153401,0.681408289279098,0.897947172182832,0.685514105283822,0.728059346109176,-2.24912428669404,non-sectorial,1,1,1,resolved,resolved
unstable,2.28652525963663,-0.385628574077591,-0.385628574077591,-0.383447226683194,0.843533878985691,-0.170445974723663,-0.215182599353927,0.673685163712145,0.874820337779248,0.68216057985997,0.731202395568497,-2.27831373053698,non-sectorial,1,1,1,resolved,resolved
unstable,2.40111592710553,-0.372605972340207,-0.372605972340207,-0.370424456023681,0.806333927674922,-0.178504472332877,-0.194101500007331,0.664787304054004,0.852031261772127,0.678682134068508,0.73443213498336,-2.30122141951208,non-sectorial,1,1,1,resolved,resolved
unstable,2.52144937874688,-0.359385842856814,-0.359385842856814,-0.357204253611741,0.776096517971964,-0.18303560825217,-0.176350234604644,0.654755153472471,0.829442528459648,0.675116439491576,0.737711185443339,-2.32012193743068,non-sectorial,1,1,1,resolved,resolved
unstable,2.64781341784154,-0.345988117932102,-0.345988117932102,-0.343806457453845,0.750440382788146,-0.185079186819171,-0.160908931112932,0.643633616864893,0.806969242048484,0.671484592465097,0.741018516693061,-2.33632258613486,non-sectorial,1,1,1,resolved,resolved
unstable,2.78051027111478,-0.332425398205083,-0.332425398205083,-0.330243901956086,0.727912065753259,-0.185280471069463,-0.147144927135619,0.631472648964728,0.784556800205921,0.667800011407176,0.744340745065441,-2.35062855734796,non-sectorial,1,1,1,resolved,resolved
unstable,2.91985731157643,-0.318707448220698,-0.318707448220698,-0.316525950756659,0.707574777303204,-0.184056595958438,-0.13465085226226,0.618327752470633,0.762169951235666,0.664072735850113,0.747667975441335,-2.36356241715469,non-sectorial,1,1,1,resolved,resolved
unstable,3.06618781758652,-0.304843660555433,-0.304843660555433,-0.302662130382914,0.688798504400169,-0.181686767324046,-0.123156893231386,0.604260347727054,0.739787006265886,0.660311686164857,0.750991662479767,-2.37547750201054,non-sectorial,1,1,1,resolved,resolved
unstable,3.21985176996205,-0.290844531202461,-0.290844531202461,-0.288663127101825,0.671145198906913,-0.178363686865083,-0.112480844337377,0.589337981167017,0.717396628334134,0.656525922336587,0.754303462341314,-2.3866205374596,non-sectorial,1,1,1,resolved,resolved
unstable,3.38121668903121,-0.27672261057393,-0.27672261057393,-0.274540966217312,0.654302411153723,-0.174224252722859,-0.10249835785107,0.573634346423203,0.694995985042524,0.652725365312754,0.757594612888272,-2.39716805340553,non-sectorial,1,1,1,resolved,resolved
unstable,3.55066851363717,-0.26249315003736,-0.26249315003736,-0.260311966959926,0.638042922465944,-0.169368829651475,-0.0931243203858848,0.557229099721129,0.672589607762267,0.648921195459131,0.760855624993266,-2.40724886867641,non-sectorial,1,1,1,resolved,resolved
unstable,3.72861252419367,-0.248174551404701,-0.248174551404701,-0.245994510790012,0.622199376438501,-0.16387373690416,-0.084300814500541,0.540207459766664,0.650188673233552,0.645126045103619,0.764076165005141,-2.41695825606507,non-sectorial,1,1,1,resolved,resolved
unstable,3.91547431200009,-0.233788671242728,-0.233788671242728,-0.231607022334537,0.606647783592908,-0.15779964992089,-0.0759890213218377,0.522659591604024,0.62781051048913,0.641354046030025,0.767245063614565,-2.42636715451241,non-sectorial,1,1,1,resolved,resolved
unstable,4.11170079713445,-0.219361002938814,-0.219361002938814,-0.217182139388232,0.591296477029002,-0.151197437492811,-0.0681635654460032,0.504679783541709,0.605478217404866,0.637620768070837,0.770350411257602,-2.43552829609783,non-sectorial,1,1,1,resolved,resolved
unstable,4.31776129735866,-0.204920744006027,-0.204920744006027,-0.20273909264112,0.576078514831076,-0.144112324962664,-0.0608084190433631,0.486365435849203,0.583220312473086,0.633943072692901,0.773379713067703,-2.44448034586821,non-sectorial,1,1,1,resolved,resolved
unstable,4.53414865059277,-0.190500748145402,-0.190500748145402,-0.188321807563033,0.560946257645935,-0.136586961283106,-0.0539137868622955,0.467815889092769,0.561070358824505,0.630338895718101,0.776320086397927,-2.45325086204225,non-sectorial,1,1,1,resolved,resolved
unstable,4.76138039364257,-0.176137358222044,-0.176137358222044,-0.173955860012926,0.545867477008186,-0.128663621031892,-0.0474737371901518,0.449131128240585,0.539066549559526,0.626826980606553,0.779158479632784,-2.46185824718051,non-sectorial,1,1,1,resolved,resolved
unstable,5,-0.161870116090889,-0.161870116090889,-0.159690397043406,0.530822463709791,-0.120385762047185,-0.0414843540437038,0.430410405538229,0.517251223349828,0.623426576335982,0.78188189895789,-2.47031303299107,non-sectorial,1,1,1,resolved,resolved
